datetime,from,to,distance_m,duration_s
2024-01-17 08:40:02.63196,Krumpaul,Höhle,2174,184
2024-01-17 08:40:02.63196,Krumpaul,Krankenhaus,1539,147
2024-01-17 08:40:02.142232,Krankenhaus,Höhle,1902,176
2024-01-17 08:40:02.142232,Krankenhaus,Krumpaul,1560,145
2024-01-17 08:40:01.429075,Höhle,Krankenhaus,1905,183
2024-01-17 08:40:01.429075,Höhle,Krumpaul,2154,181
2024-01-17 08:30:03.066338,Krumpaul,Höhle,2174,184
2024-01-17 08:30:03.066338,Krumpaul,Krankenhaus,1539,147
2024-01-17 08:30:02.556229,Krankenhaus,Höhle,1902,176
2024-01-17 08:30:02.556229,Krankenhaus,Krumpaul,1560,145
2024-01-17 08:30:01.88091,Höhle,Krankenhaus,1905,183
2024-01-17 08:30:01.88091,Höhle,Krumpaul,2154,181
2024-01-17 08:20:02.553792,Krumpaul,Höhle,2174,184
2024-01-17 08:20:02.553792,Krumpaul,Krankenhaus,1539,147
2024-01-17 08:20:02.03444,Krankenhaus,Höhle,1902,176
2024-01-17 08:20:02.03444,Krankenhaus,Krumpaul,1560,145
2024-01-17 08:20:01.323756,Höhle,Krankenhaus,1905,183
2024-01-17 08:20:01.323756,Höhle,Krumpaul,2154,181
2024-01-17 08:10:03.220986,Krumpaul,Höhle,2174,184
2024-01-17 08:10:03.220986,Krumpaul,Krankenhaus,1539,147
2024-01-17 08:10:02.715657,Krankenhaus,Höhle,1902,176
2024-01-17 08:10:02.715657,Krankenhaus,Krumpaul,1560,145
2024-01-17 08:10:02.040722,Höhle,Krankenhaus,1905,183
2024-01-17 08:10:02.040722,Höhle,Krumpaul,2154,181
2024-01-17 08:00:02.711574,Krumpaul,Höhle,2174,184
2024-01-17 08:00:02.711574,Krumpaul,Krankenhaus,1539,147
2024-01-17 08:00:02.243836,Krankenhaus,Höhle,1902,176
2024-01-17 08:00:02.243836,Krankenhaus,Krumpaul,1560,145
2024-01-17 08:00:01.533036,Höhle,Krankenhaus,1905,183
2024-01-17 08:00:01.533036,Höhle,Krumpaul,2154,181
2024-01-17 07:50:02.937005,Krumpaul,Höhle,2174,184
2024-01-17 07:50:02.937005,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:50:02.471651,Krankenhaus,Höhle,1902,176
2024-01-17 07:50:02.471651,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:50:01.807284,Höhle,Krankenhaus,1905,183
2024-01-17 07:50:01.807284,Höhle,Krumpaul,2154,181
2024-01-17 07:40:02.443875,Krumpaul,Höhle,2174,184
2024-01-17 07:40:02.443875,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:40:01.931161,Krankenhaus,Höhle,1902,176
2024-01-17 07:40:01.931161,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:40:01.215997,Höhle,Krankenhaus,1905,183
2024-01-17 07:40:01.215997,Höhle,Krumpaul,2154,181
2024-01-17 07:30:02.966074,Krumpaul,Höhle,2174,184
2024-01-17 07:30:02.966074,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:30:02.490161,Krankenhaus,Höhle,1902,176
2024-01-17 07:30:02.490161,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:30:01.788048,Höhle,Krankenhaus,1905,183
2024-01-17 07:30:01.788048,Höhle,Krumpaul,2154,181
2024-01-17 07:20:02.425452,Krumpaul,Höhle,2174,184
2024-01-17 07:20:02.425452,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:20:01.887754,Krankenhaus,Höhle,1902,176
2024-01-17 07:20:01.887754,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:20:01.232996,Höhle,Krankenhaus,1905,183
2024-01-17 07:20:01.232996,Höhle,Krumpaul,2154,181
2024-01-17 07:10:02.821838,Krumpaul,Höhle,2174,184
2024-01-17 07:10:02.821838,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:10:02.307984,Krankenhaus,Höhle,1902,176
2024-01-17 07:10:02.307984,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:10:01.63784,Höhle,Krankenhaus,1905,183
2024-01-17 07:10:01.63784,Höhle,Krumpaul,2154,181
2024-01-17 07:00:03.273231,Krumpaul,Höhle,2174,184
2024-01-17 07:00:03.273231,Krumpaul,Krankenhaus,1539,147
2024-01-17 07:00:02.770079,Krankenhaus,Höhle,1902,176
2024-01-17 07:00:02.770079,Krankenhaus,Krumpaul,1560,145
2024-01-17 07:00:02.054231,Höhle,Krankenhaus,1905,183
2024-01-17 07:00:02.054231,Höhle,Krumpaul,2154,181
2024-01-17 06:50:02.624941,Krumpaul,Höhle,2174,184
2024-01-17 06:50:02.624941,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:50:02.103657,Krankenhaus,Höhle,1902,176
2024-01-17 06:50:02.103657,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:50:01.417506,Höhle,Krankenhaus,1905,183
2024-01-17 06:50:01.417506,Höhle,Krumpaul,2154,181
2024-01-17 06:40:02.062311,Krumpaul,Höhle,2174,184
2024-01-17 06:40:02.062311,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:40:01.556485,Krankenhaus,Höhle,1902,176
2024-01-17 06:40:01.556485,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:40:00.903432,Höhle,Krankenhaus,1905,183
2024-01-17 06:40:00.903432,Höhle,Krumpaul,2154,181
2024-01-17 06:30:02.94665,Krumpaul,Höhle,2174,184
2024-01-17 06:30:02.94665,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:30:02.460597,Krankenhaus,Höhle,1902,176
2024-01-17 06:30:02.460597,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:30:01.816097,Höhle,Krankenhaus,1905,183
2024-01-17 06:30:01.816097,Höhle,Krumpaul,2154,181
2024-01-17 06:20:02.594156,Krumpaul,Höhle,2174,184
2024-01-17 06:20:02.594156,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:20:02.127497,Krankenhaus,Höhle,1902,176
2024-01-17 06:20:02.127497,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:20:01.416569,Höhle,Krankenhaus,1905,183
2024-01-17 06:20:01.416569,Höhle,Krumpaul,2154,181
2024-01-17 06:10:03.275127,Krumpaul,Höhle,2174,184
2024-01-17 06:10:03.275127,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:10:02.773983,Krankenhaus,Höhle,1902,176
2024-01-17 06:10:02.773983,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:10:02.091064,Höhle,Krankenhaus,1905,183
2024-01-17 06:10:02.091064,Höhle,Krumpaul,2154,181
2024-01-17 06:00:02.740055,Krumpaul,Höhle,2174,184
2024-01-17 06:00:02.740055,Krumpaul,Krankenhaus,1539,147
2024-01-17 06:00:02.215199,Krankenhaus,Höhle,1902,176
2024-01-17 06:00:02.215199,Krankenhaus,Krumpaul,1560,145
2024-01-17 06:00:01.490601,Höhle,Krankenhaus,1905,183
2024-01-17 06:00:01.490601,Höhle,Krumpaul,2154,181
2024-01-17 05:50:03.293188,Krumpaul,Höhle,2174,184
2024-01-17 05:50:03.293188,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:50:02.738763,Krankenhaus,Höhle,1902,176
2024-01-17 05:50:02.738763,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:50:02.062724,Höhle,Krankenhaus,1905,183
2024-01-17 05:50:02.062724,Höhle,Krumpaul,2154,181
2024-01-17 05:40:03.009983,Krumpaul,Höhle,2174,184
2024-01-17 05:40:03.009983,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:40:02.492314,Krankenhaus,Höhle,1902,176
2024-01-17 05:40:02.492314,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:40:01.79163,Höhle,Krankenhaus,1905,183
2024-01-17 05:40:01.79163,Höhle,Krumpaul,2154,181
2024-01-17 05:30:02.487596,Krumpaul,Höhle,2174,184
2024-01-17 05:30:02.487596,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:30:01.972148,Krankenhaus,Höhle,1902,176
2024-01-17 05:30:01.972148,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:30:01.306394,Höhle,Krankenhaus,1905,183
2024-01-17 05:30:01.306394,Höhle,Krumpaul,2154,181
2024-01-17 05:20:03.081994,Krumpaul,Höhle,2174,184
2024-01-17 05:20:03.081994,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:20:02.569874,Krankenhaus,Höhle,1902,176
2024-01-17 05:20:02.569874,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:20:01.842864,Höhle,Krankenhaus,1905,183
2024-01-17 05:20:01.842864,Höhle,Krumpaul,2154,181
2024-01-17 05:10:02.692096,Krumpaul,Höhle,2174,184
2024-01-17 05:10:02.692096,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:10:02.185796,Krankenhaus,Höhle,1902,176
2024-01-17 05:10:02.185796,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:10:01.515562,Höhle,Krankenhaus,1905,183
2024-01-17 05:10:01.515562,Höhle,Krumpaul,2154,181
2024-01-17 05:00:03.590725,Krumpaul,Höhle,2174,184
2024-01-17 05:00:03.590725,Krumpaul,Krankenhaus,1539,147
2024-01-17 05:00:03.034894,Krankenhaus,Höhle,1902,176
2024-01-17 05:00:03.034894,Krankenhaus,Krumpaul,1560,145
2024-01-17 05:00:02.27971,Höhle,Krankenhaus,1905,183
2024-01-17 05:00:02.27971,Höhle,Krumpaul,2154,181
2024-01-16 21:50:03.484546,Krumpaul,Höhle,2174,184
2024-01-16 21:50:03.484546,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:50:02.915431,Krankenhaus,Höhle,1902,176
2024-01-16 21:50:02.915431,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:50:02.175673,Höhle,Krankenhaus,1905,183
2024-01-16 21:50:02.175673,Höhle,Krumpaul,2154,181
2024-01-16 21:40:03.146727,Krumpaul,Höhle,2174,184
2024-01-16 21:40:03.146727,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:40:02.603203,Krankenhaus,Höhle,1902,176
2024-01-16 21:40:02.603203,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:40:01.906979,Höhle,Krankenhaus,1905,183
2024-01-16 21:40:01.906979,Höhle,Krumpaul,2154,181
2024-01-16 21:30:03.425417,Krumpaul,Höhle,2174,184
2024-01-16 21:30:03.425417,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:30:02.860044,Krankenhaus,Höhle,1902,176
2024-01-16 21:30:02.860044,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:30:02.062665,Höhle,Krankenhaus,1905,183
2024-01-16 21:30:02.062665,Höhle,Krumpaul,2154,181
2024-01-16 21:20:02.763523,Krumpaul,Höhle,2174,184
2024-01-16 21:20:02.763523,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:20:02.26705,Krankenhaus,Höhle,1902,176
2024-01-16 21:20:02.26705,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:20:01.579462,Höhle,Krankenhaus,1905,183
2024-01-16 21:20:01.579462,Höhle,Krumpaul,2154,181
2024-01-16 21:10:03.284642,Krumpaul,Höhle,2174,184
2024-01-16 21:10:03.284642,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:10:02.758731,Krankenhaus,Höhle,1902,176
2024-01-16 21:10:02.758731,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:10:02.014775,Höhle,Krankenhaus,1905,183
2024-01-16 21:10:02.014775,Höhle,Krumpaul,2154,181
2024-01-16 21:00:02.769837,Krumpaul,Höhle,2174,184
2024-01-16 21:00:02.769837,Krumpaul,Krankenhaus,1539,147
2024-01-16 21:00:02.241549,Krankenhaus,Höhle,1902,176
2024-01-16 21:00:02.241549,Krankenhaus,Krumpaul,1560,145
2024-01-16 21:00:01.565054,Höhle,Krankenhaus,1905,183
2024-01-16 21:00:01.565054,Höhle,Krumpaul,2154,181
2024-01-16 20:50:03.389751,Krumpaul,Höhle,2174,184
2024-01-16 20:50:03.389751,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:50:02.909816,Krankenhaus,Höhle,1902,176
2024-01-16 20:50:02.909816,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:50:02.173406,Höhle,Krankenhaus,1905,183
2024-01-16 20:50:02.173406,Höhle,Krumpaul,2154,181
2024-01-16 20:40:02.689651,Krumpaul,Höhle,2174,184
2024-01-16 20:40:02.689651,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:40:02.148625,Krankenhaus,Höhle,1902,176
2024-01-16 20:40:02.148625,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:40:01.479663,Höhle,Krankenhaus,1905,183
2024-01-16 20:40:01.479663,Höhle,Krumpaul,2154,181
2024-01-16 20:30:02.775103,Krumpaul,Höhle,2174,184
2024-01-16 20:30:02.775103,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:30:02.290805,Krankenhaus,Höhle,1902,176
2024-01-16 20:30:02.290805,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:30:01.55786,Höhle,Krankenhaus,1905,183
2024-01-16 20:30:01.55786,Höhle,Krumpaul,2154,181
2024-01-16 20:20:03.340712,Krumpaul,Höhle,2174,184
2024-01-16 20:20:03.340712,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:20:02.715397,Krankenhaus,Höhle,1902,176
2024-01-16 20:20:02.715397,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:20:02.016364,Höhle,Krankenhaus,1905,183
2024-01-16 20:20:02.016364,Höhle,Krumpaul,2154,181
2024-01-16 20:10:03.211171,Krumpaul,Höhle,2174,184
2024-01-16 20:10:03.211171,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:10:02.730285,Krankenhaus,Höhle,1902,176
2024-01-16 20:10:02.730285,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:10:01.996149,Höhle,Krankenhaus,1905,183
2024-01-16 20:10:01.996149,Höhle,Krumpaul,2154,181
2024-01-16 20:00:03.395011,Krumpaul,Höhle,2174,184
2024-01-16 20:00:03.395011,Krumpaul,Krankenhaus,1539,147
2024-01-16 20:00:02.861953,Krankenhaus,Höhle,1902,176
2024-01-16 20:00:02.861953,Krankenhaus,Krumpaul,1560,145
2024-01-16 20:00:02.18516,Höhle,Krankenhaus,1905,183
2024-01-16 20:00:02.18516,Höhle,Krumpaul,2154,181
2024-01-16 19:50:02.883293,Krumpaul,Höhle,2174,184
2024-01-16 19:50:02.883293,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:50:02.349812,Krankenhaus,Höhle,1902,176
2024-01-16 19:50:02.349812,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:50:01.635281,Höhle,Krankenhaus,1905,183
2024-01-16 19:50:01.635281,Höhle,Krumpaul,2154,181
2024-01-16 19:40:02.492608,Krumpaul,Höhle,2174,184
2024-01-16 19:40:02.492608,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:40:01.967794,Krankenhaus,Höhle,1902,176
2024-01-16 19:40:01.967794,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:40:01.308906,Höhle,Krankenhaus,1905,183
2024-01-16 19:40:01.308906,Höhle,Krumpaul,2154,181
2024-01-16 19:30:03.277193,Krumpaul,Höhle,2174,184
2024-01-16 19:30:03.277193,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:30:02.759032,Krankenhaus,Höhle,1902,176
2024-01-16 19:30:02.759032,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:30:02.082322,Höhle,Krankenhaus,1905,183
2024-01-16 19:30:02.082322,Höhle,Krumpaul,2154,181
2024-01-16 19:20:02.874117,Krumpaul,Höhle,2174,184
2024-01-16 19:20:02.874117,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:20:02.405621,Krankenhaus,Höhle,1902,176
2024-01-16 19:20:02.405621,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:20:01.723602,Höhle,Krankenhaus,1905,183
2024-01-16 19:20:01.723602,Höhle,Krumpaul,2154,181
2024-01-16 19:10:02.595697,Krumpaul,Höhle,2174,184
2024-01-16 19:10:02.595697,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:10:02.067596,Krankenhaus,Höhle,1902,176
2024-01-16 19:10:02.067596,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:10:01.337693,Höhle,Krankenhaus,1905,183
2024-01-16 19:10:01.337693,Höhle,Krumpaul,2154,181
2024-01-16 19:00:02.74764,Krumpaul,Höhle,2174,184
2024-01-16 19:00:02.74764,Krumpaul,Krankenhaus,1539,147
2024-01-16 19:00:02.223798,Krankenhaus,Höhle,1902,176
2024-01-16 19:00:02.223798,Krankenhaus,Krumpaul,1560,145
2024-01-16 19:00:01.536695,Höhle,Krankenhaus,1905,183
2024-01-16 19:00:01.536695,Höhle,Krumpaul,2154,181
2024-01-16 18:50:03.386753,Krumpaul,Höhle,2174,184
2024-01-16 18:50:03.386753,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:50:02.865075,Krankenhaus,Höhle,1902,176
2024-01-16 18:50:02.865075,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:50:02.11066,Höhle,Krankenhaus,1905,183
2024-01-16 18:50:02.11066,Höhle,Krumpaul,2154,181
2024-01-16 18:40:03.067036,Krumpaul,Höhle,2174,184
2024-01-16 18:40:03.067036,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:40:02.579121,Krankenhaus,Höhle,1902,176
2024-01-16 18:40:02.579121,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:40:01.90364,Höhle,Krankenhaus,1905,183
2024-01-16 18:40:01.90364,Höhle,Krumpaul,2154,181
2024-01-16 18:30:03.068918,Krumpaul,Höhle,2174,184
2024-01-16 18:30:03.068918,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:30:02.602271,Krankenhaus,Höhle,1902,176
2024-01-16 18:30:02.602271,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:30:01.858139,Höhle,Krankenhaus,1905,183
2024-01-16 18:30:01.858139,Höhle,Krumpaul,2154,181
2024-01-16 18:20:02.605121,Krumpaul,Höhle,2174,184
2024-01-16 18:20:02.605121,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:20:02.075084,Krankenhaus,Höhle,1902,176
2024-01-16 18:20:02.075084,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:20:01.403806,Höhle,Krankenhaus,1905,183
2024-01-16 18:20:01.403806,Höhle,Krumpaul,2154,181
2024-01-16 18:10:02.496026,Krumpaul,Höhle,2174,184
2024-01-16 18:10:02.496026,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:10:01.963861,Krankenhaus,Höhle,1902,176
2024-01-16 18:10:01.963861,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:10:01.231421,Höhle,Krankenhaus,1905,183
2024-01-16 18:10:01.231421,Höhle,Krumpaul,2154,181
2024-01-16 18:00:03.272311,Krumpaul,Höhle,2174,184
2024-01-16 18:00:03.272311,Krumpaul,Krankenhaus,1539,147
2024-01-16 18:00:02.738551,Krankenhaus,Höhle,1902,176
2024-01-16 18:00:02.738551,Krankenhaus,Krumpaul,1560,145
2024-01-16 18:00:02.066483,Höhle,Krankenhaus,1905,183
2024-01-16 18:00:02.066483,Höhle,Krumpaul,2154,181
2024-01-16 17:50:03.077974,Krumpaul,Höhle,2174,184
2024-01-16 17:50:03.077974,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:50:02.565486,Krankenhaus,Höhle,1902,176
2024-01-16 17:50:02.565486,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:50:01.828208,Höhle,Krankenhaus,1905,183
2024-01-16 17:50:01.828208,Höhle,Krumpaul,2154,181
2024-01-16 17:40:02.78457,Krumpaul,Höhle,2174,184
2024-01-16 17:40:02.78457,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:40:02.292789,Krankenhaus,Höhle,1902,176
2024-01-16 17:40:02.292789,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:40:01.613742,Höhle,Krankenhaus,1905,183
2024-01-16 17:40:01.613742,Höhle,Krumpaul,2154,181
2024-01-16 17:30:02.731201,Krumpaul,Höhle,2174,184
2024-01-16 17:30:02.731201,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:30:02.193817,Krankenhaus,Höhle,1902,176
2024-01-16 17:30:02.193817,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:30:01.467264,Höhle,Krankenhaus,1905,183
2024-01-16 17:30:01.467264,Höhle,Krumpaul,2154,181
2024-01-16 17:20:03.373576,Krumpaul,Höhle,2174,184
2024-01-16 17:20:03.373576,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:20:02.871246,Krankenhaus,Höhle,1902,176
2024-01-16 17:20:02.871246,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:20:02.161802,Höhle,Krankenhaus,1905,183
2024-01-16 17:20:02.161802,Höhle,Krumpaul,2154,181
2024-01-16 17:10:02.744652,Krumpaul,Höhle,2174,184
2024-01-16 17:10:02.744652,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:10:02.211237,Krankenhaus,Höhle,1902,176
2024-01-16 17:10:02.211237,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:10:01.488119,Höhle,Krankenhaus,1905,183
2024-01-16 17:10:01.488119,Höhle,Krumpaul,2154,181
2024-01-16 17:00:02.88476,Krumpaul,Höhle,2174,184
2024-01-16 17:00:02.88476,Krumpaul,Krankenhaus,1539,147
2024-01-16 17:00:02.343541,Krankenhaus,Höhle,1902,176
2024-01-16 17:00:02.343541,Krankenhaus,Krumpaul,1560,145
2024-01-16 17:00:01.70572,Höhle,Krankenhaus,1905,183
2024-01-16 17:00:01.70572,Höhle,Krumpaul,2154,181
2024-01-16 16:50:02.964701,Krumpaul,Höhle,2174,184
2024-01-16 16:50:02.964701,Krumpaul,Krankenhaus,1539,147
2024-01-16 16:50:02.42349,Krankenhaus,Höhle,1902,176
2024-01-16 16:50:02.42349,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:50:01.736764,Höhle,Krankenhaus,1905,183
2024-01-16 16:50:01.736764,Höhle,Krumpaul,2154,181
2024-01-16 16:40:02.244782,Krumpaul,Höhle,2174,184
2024-01-16 16:40:02.244782,Krumpaul,Krankenhaus,1510,231
2024-01-16 16:40:01.715022,Krankenhaus,Höhle,1902,176
2024-01-16 16:40:01.715022,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:40:01.06476,Höhle,Krankenhaus,1905,183
2024-01-16 16:40:01.06476,Höhle,Krumpaul,2154,181
2024-01-16 16:30:02.317632,Krumpaul,Höhle,2174,184
2024-01-16 16:30:02.317632,Krumpaul,Krankenhaus,1510,231
2024-01-16 16:30:01.65249,Krankenhaus,Höhle,1902,176
2024-01-16 16:30:01.65249,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:30:00.95511,Höhle,Krankenhaus,1905,183
2024-01-16 16:30:00.95511,Höhle,Krumpaul,2154,181
2024-01-16 16:20:02.589587,Krumpaul,Höhle,2174,184
2024-01-16 16:20:02.589587,Krumpaul,Krankenhaus,1539,147
2024-01-16 16:20:02.065123,Krankenhaus,Höhle,1902,176
2024-01-16 16:20:02.065123,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:20:01.390437,Höhle,Krankenhaus,1905,183
2024-01-16 16:20:01.390437,Höhle,Krumpaul,2154,181
2024-01-16 16:10:02.035768,Krumpaul,Höhle,2174,184
2024-01-16 16:10:02.035768,Krumpaul,Krankenhaus,1539,147
2024-01-16 16:10:01.52878,Krankenhaus,Höhle,1902,176
2024-01-16 16:10:01.52878,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:10:00.795952,Höhle,Krankenhaus,1905,183
2024-01-16 16:10:00.795952,Höhle,Krumpaul,2154,181
2024-01-16 16:00:01.967229,Krumpaul,Höhle,2174,184
2024-01-16 16:00:01.967229,Krumpaul,Krankenhaus,1510,231
2024-01-16 16:00:01.425988,Krankenhaus,Höhle,1902,176
2024-01-16 16:00:01.425988,Krankenhaus,Krumpaul,1560,145
2024-01-16 16:00:00.791685,Höhle,Krankenhaus,1905,183
2024-01-16 16:00:00.791685,Höhle,Krumpaul,2154,181
2024-01-16 15:50:02.425943,Krumpaul,Höhle,2174,184
2024-01-16 15:50:02.425943,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:50:01.882641,Krankenhaus,Höhle,1902,176
2024-01-16 15:50:01.882641,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:50:01.136837,Höhle,Krankenhaus,1905,183
2024-01-16 15:50:01.136837,Höhle,Krumpaul,2154,181
2024-01-16 15:40:02.140088,Krumpaul,Höhle,2174,184
2024-01-16 15:40:02.140088,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:40:01.548572,Krankenhaus,Höhle,1902,176
2024-01-16 15:40:01.548572,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:40:00.772888,Höhle,Krankenhaus,1905,183
2024-01-16 15:40:00.772888,Höhle,Krumpaul,2154,181
2024-01-16 15:30:02.863226,Krumpaul,Höhle,2174,184
2024-01-16 15:30:02.863226,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:30:02.333372,Krankenhaus,Höhle,1902,176
2024-01-16 15:30:02.333372,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:30:01.632285,Höhle,Krankenhaus,1905,183
2024-01-16 15:30:01.632285,Höhle,Krumpaul,2154,181
2024-01-16 15:20:02.519713,Krumpaul,Höhle,2174,184
2024-01-16 15:20:02.519713,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:20:01.992646,Krankenhaus,Höhle,1902,176
2024-01-16 15:20:01.992646,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:20:01.302584,Höhle,Krankenhaus,1905,183
2024-01-16 15:20:01.302584,Höhle,Krumpaul,2154,181
2024-01-16 15:10:02.527359,Krumpaul,Höhle,2174,184
2024-01-16 15:10:02.527359,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:10:02.048021,Krankenhaus,Höhle,1902,176
2024-01-16 15:10:02.048021,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:10:01.32164,Höhle,Krankenhaus,1905,183
2024-01-16 15:10:01.32164,Höhle,Krumpaul,2154,181
2024-01-16 15:00:03.118106,Krumpaul,Höhle,2174,184
2024-01-16 15:00:03.118106,Krumpaul,Krankenhaus,1539,147
2024-01-16 15:00:02.529144,Krankenhaus,Höhle,1902,176
2024-01-16 15:00:02.529144,Krankenhaus,Krumpaul,1560,145
2024-01-16 15:00:01.873018,Höhle,Krankenhaus,1905,183
2024-01-16 15:00:01.873018,Höhle,Krumpaul,2154,181
2024-01-16 14:50:02.861532,Krumpaul,Höhle,2174,184
2024-01-16 14:50:02.861532,Krumpaul,Krankenhaus,1539,147
2024-01-16 14:50:02.334545,Krankenhaus,Höhle,1902,176
2024-01-16 14:50:02.334545,Krankenhaus,Krumpaul,1560,145
2024-01-16 14:50:01.594294,Höhle,Krankenhaus,1905,183
2024-01-16 14:50:01.594294,Höhle,Krumpaul,2154,181
2024-01-16 14:40:02.840093,Krumpaul,Höhle,2174,184
2024-01-16 14:40:02.840093,Krumpaul,Krankenhaus,1539,147
2024-01-16 14:40:02.36969,Krankenhaus,Höhle,1902,176
2024-01-16 14:40:02.36969,Krankenhaus,Krumpaul,1560,145
2024-01-16 14:40:01.68638,Höhle,Krankenhaus,1905,183
2024-01-16 14:40:01.68638,Höhle,Krumpaul,2154,181
2024-01-16 14:30:03.291297,Krumpaul,Höhle,2174,184
2024-01-16 14:30:03.291297,Krumpaul,Krankenhaus,1539,147
2024-01-16 14:30:02.769807,Krankenhaus,Höhle,1902,176
2024-01-16 14:30:02.769807,Krankenhaus,Krumpaul,1560,145
2024-01-16 14:30:02.084123,Höhle,Krankenhaus,1905,183
